A,B,C,D,E,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52,noise_53,noise_54,noise_55,noise_56,noise_57,noise_58,noise_59,noise_60,noise_61,noise_62,noise_63,noise_64,noise_65,noise_66,noise_67,noise_68,noise_69,noise_70,noise_71,noise_72,noise_73,noise_74,noise_75,noise_76,noise_77,noise_78,noise_79,noise_80,noise_81,noise_82,noise_83,noise_84,noise_85,noise_86,noise_87,noise_88,noise_89,noise_90,noise_91,noise_92,noise_93,noise_94,noise_95,noise_96,noise_97,noise_98,noise_99,noise_100,label,split
6.763548654526081,3.7011810697097314,0.9104545675511788,2.99020942055664,2.3715900190975225,0.509740640352971,-0.5792397599738444,-0.6118209660026187,-1.9843267346227582,-0.9943915519380858,2.0003824999722397,0.4944335256271943,0.22983472974946373,-0.9598276973925153,-0.6603086056167996,-0.4359552318264547,-0.45564394776421174,0.22153703302468378,-1.4208743126463317,-0.4250730553417265,-0.901904178858875,0.4794057461190081,0.8304616203217831,-1.5188404214523918,-0.820479454386786,-0.4488377673829346,-1.1660245283858406,1.3397694601449746,0.021918664366056176,0.22367764775541513,1.0264996525748709,0.8524039167868295,-0.42207259104973843,-0.11703056697080404,1.2174610964363897,-0.6229892471425456,-1.8157135264264423,0.26747335405403644,-0.2354742526654404,0.22915744020366918,-0.9673399055801082,1.4174682975695747,1.1328407164605891,-0.02261209626923028,-0.7416951806725383,-0.20572786020707687,-0.30152407465918757,-0.6039454996284942,0.7023494889345917,0.9248025222250766,1.555505051062593,-1.2259643183315725,-1.7231097814910386,0.4447830124431765,1.0728305213716955,0.6713623575638743,0.04030140775439888,-2.097452860324826,0.6876138156190614,-0.9433804197087259,1.0251148996432404,-0.3953159152450459,0.8243721461766838,-1.7170371009625724,0.3259059443741829,-2.0153176751750137,-0.9117394630765687,-0.4016444248152072,-1.277297526949466,-2.353343273169159,0.6667176990579956,0.5694430970355433,-0.5218311779110565,0.22980488953405176,0.58380547141864,0.6059644235516283,-0.36219783972558534,-1.0938956160187858,0.5936601443956687,-0.7521061931282632,-0.2586083379518153,-0.4204320142636957,-0.617985460348591,-1.0338245692051828,0.8295397380894508,1.1321754956639585,1.5093285476144862,-1.7748995901070743,-1.45189713727166,1.8683970390737148,-1.747785337065351,-0.3951972138631881,0.7437715582803119,-0.6221984401202983,-0.19604233909843144,1.4995384667678129,-0.6083532840443006,2.7093892056112687,0.5627056532568584,0.25042609064264065,1.5138572095712242,0.5351209541363876,0.3801192104489113,0.5224434968695129,0.9113951304402931,0,train
4.528933607310015,8.623243261903873,8.088392802237669,8.27726454042727,2.9548901732829878,0.5616637425948038,0.6638503280885744,-0.6514047878514121,0.6293107361669402,0.2715316696468511,-0.9425951490134351,-0.16816369422647784,-1.299830926525658,-0.24990145235254418,-0.5584591533552777,2.980403198215093,0.4572905651668352,-0.8446015760352373,1.1780505122061116,-0.651614117017844,0.7592764165069784,1.6395755589032301,0.19229291199782617,1.6931180523964349,-1.0202943131670485,-0.15325151600582268,0.538927205986012,0.33451066900132553,-0.7479322244308112,0.5903395897240955,1.475156400146974,-1.451123656832932,-1.264729820033787,0.2724200296585711,0.23705175495226502,0.7238392891672982,-0.9798361924555471,0.1962225531611715,-0.5967140787990103,0.06801263001999655,-0.620224611189749,0.6864714995636446,-0.14938975939971372,-0.33933081220615535,-0.009672665250002386,0.5555683785695094,0.07377823554719154,0.41152925761814085,0.4369532055117499,-2.290414255916537,1.5110537405136706,-1.139761468511397,0.6709939410728297,-1.4015634378030226,0.872637505880688,0.18537378914766503,0.72735751936658,-1.3497532305140774,0.6148758008400672,-0.061605081263735546,-0.9419201149064793,0.7702534861480235,0.8243464256394772,1.7587747483817888,-0.5801874055494974,-0.5301802931932619,1.6362597438722088,0.2752375039441622,-0.3911250591558695,1.7376893298501537,0.05585074585434899,0.8798876915452702,-0.17742100182680595,0.31101355705273576,-0.7212135520651081,-0.9447321234717017,1.0430376480505035,1.332024170829227,-1.64230084040741,-1.172798472537258,1.5515678357533824,-0.11877559446678022,0.6599720840858394,-0.5715618482211037,-0.10797096434236071,-0.1574297934062756,0.7935779655118966,-0.7275682778307714,-0.03722625536329479,1.3817847669126915,-1.6435225216348255,-1.2911327217149229,0.14709054867520377,0.8589100759938828,1.268382926759264,-0.6182826767949583,-0.9962269049392652,-0.8329135734576016,0.3836816582856192,-2.12814260685348,0.23397308188008326,0.27617998778818964,0.46217589446894264,0.1107199159467653,1.087206075723608,1,train
1.8871914686586477,8.016530966174535,0.003879440249443533,8.150710427417506,4.104965586365311,-0.5508466711186981,-2.853984818780999,1.7197223439470704,-0.36583284480776374,0.34357692578969046,-0.997598068105767,0.5105107755534791,-0.3821420010884174,0.39221751199683696,1.9453802273590322,-0.4104532814625792,-0.6128100449042448,-0.5701781374441406,-0.5798406863618023,0.5360647157359054,0.38091724033159763,-0.3750326718042812,0.783940738171875,-0.7413617587933602,-1.0360168718298666,0.11042635151026531,0.45660635898047414,-1.218980986156068,-0.18623731430250787,0.47111669236195997,-1.7226241574393284,-0.4191367504637481,0.29297757618435744,0.9565403449245906,0.7239960589997098,0.16480803638553024,-1.318187980309722,-0.010593471299428489,0.7698291152522281,1.7917556803403645,-0.2118358056641609,-1.6014417145118758,0.012347433553047694,-0.5072714667866285,-0.8873095774510051,-0.08887235741718731,1.1932647607161078,-0.37530226756112783,-1.443402916980101,-2.4205748634051383,-0.06188811081638938,1.6252233782072856,0.23457883720940234,1.4735367289587042,-2.7614188198910687,1.9107216405873566,0.5799909336129201,1.0262660257285303,0.17169491042925325,-1.7048808592431426,0.32150052669301127,-0.0019318598878309864,0.1734569525030106,-1.4631056293588205,-1.293126087968652,0.7723428167179751,0.013416837476251015,-0.8161697244384555,-0.037814943767024135,1.0447147388704903,0.3348905421825109,-2.5653351642898934,0.699544450859381,-0.1023460922322633,-0.08609662453253364,-1.4808027850677348,-0.6804553561030515,1.8359302479708781,-1.296465585328802,-0.9019378441600789,2.3884836993140692,-0.7729955112350809,-1.380245761002134,0.36068463588221195,1.207728553215437,-0.0664197657499258,-0.5395122086908103,1.5205113386999767,1.2982121222350775,0.8155011500967742,-0.6038268761075682,-0.8384706767145281,-0.7067485804217315,0.12261678962867832,0.43982487462250247,0.6144629278090813,1.3752709498299334,1.3132441549846836,0.509215114051387,-1.0660676185134044,0.8889147580372395,-0.8810731197538323,-1.3542932702081223,0.5270027122902872,0.42125619828065175,0,train
4.746199451494052,9.032917479258316,7.38888235081132,2.3802913161585737,1.4112746180566005,0.6348659854557931,-1.1443512766381159,2.460337797424305,1.0358886764812039,-1.280535217700773,1.8724974790198006,0.6589452615969456,-0.575094547046882,0.32461549718329713,1.051288443477022,0.6672305916872909,0.1512855098342714,-0.3450637707688594,1.0573891719244954,0.8985485705382646,-0.28227108479701324,0.8770281123369262,-1.3217948150356482,0.48850973233648387,-0.6059096382217499,-1.4222406919443467,-0.5348562107803084,-0.5964004861444009,0.312511987491452,-1.1077422017623884,0.7577217524432,1.4604324059902687,0.7357556790954094,0.6427567651647637,0.34980834505543545,-0.4501346269954244,-0.006818194369145895,0.6800614640779515,0.9866724431265557,0.37065721926931877,0.3283908328292881,-0.2648224946254972,-0.05706101133074269,0.5169989551660811,-1.7188528731437642,1.4918900023787123,1.2794951773763477,1.1330354527487638,1.1732593330851375,-1.2442542923040039,1.0432549835317917,-0.8730627726765741,1.7217742387902824,-0.8021636020881828,0.3769738541424759,2.242391213993035,-1.282117596410642,0.15323306974720158,-1.8626957178158794,1.1473868395023754,-0.46797139395752063,1.1315612296011814,-1.9429248942382913,1.0838863261169212,0.7429647861624339,0.3355539627054425,2.08923925202443,0.07610194598396085,1.2895928107780759,0.8722325427863886,0.12415853412682008,0.03883452516005435,-1.7381788994690506,0.5736789207064604,0.8110968453195716,-0.17077150494517163,-1.76622368247826,-0.41173087257144725,0.484535767841522,0.25094611621023144,0.21797970071908218,-0.3380731256156948,2.697362856915808,-0.6701583561360976,-0.7417682254751157,0.018561486979253587,0.052759137545098256,-0.7101254804528622,1.7427195090937446,0.9672837779244069,1.7500692681879044,1.5000969327055633,0.775404106763715,1.0749234946273114,0.807538141161736,-1.2029680651631625,0.24534767213760295,0.37803183304181887,-0.34052015532010094,-0.7711273548749124,0.05240996621186878,0.39173265443161703,1.240326208269601,-1.1076249157038243,-0.6058472726930794,0,train
5.484564915858935,4.632160711293513,7.479329313991259,5.3089219101819936,5.957935405683971,-0.3506310890457923,-1.6004024442621316,-0.5685786899283292,-0.26773998520604775,1.6819532661524472,1.4038828742831322,-0.8497735199503117,1.5403452712112389,-0.29057857316873503,-0.86123696932851,-0.24647681812077699,1.5104778645722292,0.48480933151191113,-1.598557448660811,-0.9831739434017631,-0.2674411778664353,2.1022731456362016,2.0039086075343997,0.14775869180559448,-0.23691813051185992,-0.8555987792099601,-1.8223271698398893,-0.8644239355297713,1.0490963669460065,0.7991786143025805,1.80708799460465,-0.6612392371140456,-0.3500016159295494,-0.08794732627874491,-0.9974230655750121,-0.09812705409672269,0.05654055942981623,0.6509915043942363,-2.21026123401838,0.5886017577266165,-2.013597117877392,-0.8872878856032939,-0.857354311929511,0.4162623044492765,-0.09752305552327166,-0.10982249363393644,1.5489273421385996,0.9653028715244641,-1.16981477093932,0.47620011978827703,-0.12054341370696006,0.8934087831293663,0.7110944279254758,1.191847208414475,-0.49460001949440185,0.19107166465266803,0.45055831701582727,-0.13731402861443168,0.6541243686567899,0.9690810802035634,-0.2260305305579365,1.0921960227221725,0.7891854865023877,-0.025857634663570536,-1.0818517694516239,-0.9055397783077334,-1.0728538963220793,-0.7292474030340655,0.25428772319063647,-0.3072493075139297,-0.0845452603239574,0.4859883906256985,0.3941431761585635,0.5838089682496335,-2.0087673634481362,0.23534670508531616,0.8454250673156555,-0.014507098029297097,-1.1262765863184467,-0.9760830419606026,-0.3988401515254244,0.012217508271827193,-1.4644866471491134,-0.055933967169668045,0.6065390223752737,0.8305945880226605,-1.0080762582414005,-1.676975028009339,0.21546770775869628,0.895933462968766,-0.20031130746662887,1.4615061947797117,-0.5204819049230188,-0.1900703698367196,-1.0284224136061841,-0.3950437331017317,-1.3067721262432526,0.2954986876192006,1.7633921922721227,1.133458929683635,1.96820689087121,0.7719627461807658,0.5747564883570169,-0.05684633692005143,-1.3376459935239513,0,train
3.4167879809597124,1.1537402512878392,3.76374855438384,7.099104906655951,5.205946531295636,1.0002099271514793,1.1154092486149216,-0.12367029589842753,1.4061836992158627,0.1828683684050192,0.2215769173686728,-0.04296176282507563,-0.8697392932763081,2.1460071040679214,0.9956344221721696,0.4165260046636631,0.30723780291930897,-0.1298240565079818,-1.311043763726876,1.9444665423221457,-1.7207847805999132,-0.06729274787669737,-0.6623618281236177,-0.3781384112822914,-1.2693018449877966,1.559639714119154,0.6462009774340399,1.2501288589987416,-0.7553410978749228,-0.1235205390890059,0.6742942091192591,0.13051298523674598,-0.4172757901773422,-1.2819263759155646,-1.220863318287103,-0.42665257871704354,0.3084743453452132,-1.615493115991078,0.12337733158826031,0.24899402009211932,-0.1600911299892641,1.5711458765002224,0.16202776517976314,-0.10290707824954862,0.10163329352582688,-0.42673113548171554,1.076885740228111,-0.27870012519869575,-0.43932724786779903,-0.520564662663552,-1.0792139484249041,-0.2817866577298284,-2.206298897560155,0.7139865235382983,-0.12421629790466383,1.6657862496345082,-1.5682621928991742,1.707393751888222,-1.4607745987018255,0.24065330320405737,1.4101499557904105,-0.5048713085345391,0.3602287711693057,-0.9451948727454161,-0.14743200314173788,-0.06635761784700919,-0.6566308018883149,-0.8140766354205363,1.1783554551729383,1.6143348737942609,-1.1313417431955506,0.29323563590723634,-1.2774089407002285,-0.04581607718680607,0.18666635873338366,-0.714671652528837,1.6914383304177856,0.05856370039869137,0.6380999032942596,-1.046980286835133,0.7796803482005964,0.7354809257195489,-1.4673214280979308,1.7598813603761756,-0.574300979361975,0.3711320180818059,-0.6251326192600245,0.8422611333858935,0.9113072639408454,-2.8735969306738194,-0.2881779949283065,-0.5914339678289398,1.0427878554962982,-1.0390504430433922,0.9624982442957725,-0.29071346137036314,-0.5403724486868546,1.0749087580840055,-0.22513978528987105,0.4927292470251301,-0.4738959139793132,-0.7585929535129518,-0.34645524006709866,-3.6807800565412943,1.094590892871992,0,train
6.845140405618323,5.087568616859802,4.396332393652534,1.6944326628436135,6.771264286989519,-0.3574503788523392,0.7699242995399153,2.3317138088106057,-1.9193525100753266,0.7659871591939893,-0.2587978262625894,-0.307604318009916,-2.1397646208883994,0.7688296227114483,-0.162138632097056,0.6031005206674493,0.19884054077941304,-0.2978731746428936,-0.5297671322912926,0.942556054894078,0.9470489617943603,0.09252298835792791,-1.2513113524763455,-2.0379931669863987,-0.0008772270822135292,-0.643911242673041,-0.4259785068396257,0.9359843366197609,-0.05580363649129088,-0.285521408502191,0.9672741302438614,0.6393207583219244,1.1440413469617563,0.6584743051614561,-1.2654744526898032,-1.8218426608970688,1.2399106111327416,-0.20980470796945205,-0.6877668026032766,1.9711098535138971,-0.06433771651364342,1.5486030347729571,1.3754799687966066,-0.657360338193048,-0.8164298942752254,-0.007311171182320705,0.15921634179997332,1.2226241048483641,-0.5651589937487423,0.26731464424734364,-0.37573686077354546,0.23915570871129047,0.8788669345309086,0.4687746920835487,-0.6753279937085477,-0.924323241165516,1.088692726533923,0.31485087782802773,1.2958783007381514,0.8498969669565247,-2.059498658158129,0.30483379678910694,-1.7100877109949784,-0.23582456581462513,0.5850504766277639,-0.3429772248635652,-0.9120101639170166,-1.5589884503801164,-0.2997138650829849,-0.6181345802849773,-0.3858889060871805,-0.15422834989895115,0.035779747846174006,-0.40131229516790956,-1.8572818264709776,-0.08700674050206601,0.5652897280589666,-0.05285211493469261,-2.07395853502691,-0.6922795542067365,-0.3175889293323813,1.8097662257486697,-1.2169660103229225,0.8051795776928871,0.05936473065790828,-0.5147457781926458,-0.08110023337413058,-1.4256047088690553,1.414780280452172,-0.5030036372546491,0.0004301419675223919,0.8276969691837174,-0.9291674850263483,-1.3965337709783257,1.132432263464377,2.0064271358565624,1.029557541847174,-1.2467689729177052,0.4494309649796835,0.020160079118489348,-0.9869091051193167,0.46767665942594505,0.1854660487198817,0.9882506369432194,-0.01835778411484921,0,train
8.33439405623816,0.4719260951690363,3.8350331287928254,2.4779154898918767,6.475878793001705,0.5199046126783621,-0.08407058813312564,0.25813441313817154,-1.8262307601692327,-0.11609226169249258,-1.0785667289903527,1.324213601688832,-0.3592063674704581,-0.7645170026581657,-0.42396315784698735,0.2641251648042653,0.19270428433641004,-0.6827294048389249,-0.010210690319328442,-0.6796938544850688,-1.214769529563888,-1.7490354321684936,-0.6481753381047531,0.02394317203833646,-0.30981412306902634,0.5789580055266503,1.2724584718690932,0.35056380726467673,-1.8921399042799756,0.2537110275599723,0.4576404306180471,-0.8992480705726077,0.5683613944790942,1.1901891134824618,-0.4965316424459096,0.8796637625274571,0.519808983319848,-1.0877110886458865,2.2023882785818896,-1.0194596253674693,-0.6209858417213057,0.8243622033013343,-0.6335771465424747,-0.14020332051850365,-0.008999417737077993,1.8338636470285026,-0.9054205444029597,-1.392689299666511,-0.9952336540261627,-0.43945055482134243,0.05934916373742864,-0.7264182283438414,2.0370696886776942,-0.49764765444369424,-0.55563754858453,-0.05658862567587458,1.2225096519220549,0.6535316388338557,-0.8216935046003638,1.1809133139768537,0.5965150567287721,1.1069700283377717,-2.427043263429252,-1.1573706522599558,0.751061744878452,0.7704722384512506,1.508336650492364,0.29356467869572545,-0.6869006520614837,-0.7293190905647956,0.33218671185004955,0.1661938758139809,-0.3389078653962044,0.8924209400387805,2.2256674180188196,-1.105364987010089,-1.5357096522118743,-1.5248965098749114,-1.1490874798143171,1.489423997428054,1.1680739819510177,-1.2449020953244783,-0.7387699009539317,1.5351634958185776,-0.2704623625096065,-0.15059707453226318,0.05256606667816606,1.6322326600186996,-0.753369343459259,-1.1484381461806872,0.20109291217379643,-1.9142932624574294,-2.0794569107959027,-1.322026166902411,-0.744890544994493,0.9838147444657893,-0.9686009454660744,-1.796118458219752,0.14511114732406388,2.298056833979469,-1.3869566478837347,-1.9746832552381857,-0.576865301167399,0.4089545978087642,-1.3213313720796536,0,train
2.2336078955081184,8.4525287408956,3.952430585251024,2.0887870965236788,7.450133569964983,1.3144403995864236,-0.37944721443375024,-0.23450635860588656,0.29220784955859447,1.2979384896872628,-1.5163955748457514,-0.5661102533620744,-0.7346673947160933,-0.7481618170896797,-2.4664472440012415,0.5424811074719823,0.8432967861515659,0.6210818315916948,0.8123178610394558,1.1962782003236756,-0.6917130233577545,-0.06467756725452291,0.31471770000729615,2.3479748627910193,-0.6613843574155175,0.7306708666240301,0.9319394014237905,-0.5037638397304083,0.29413784820171657,0.8873155773285908,0.9506498335215192,1.6547225413464555,-0.32669467702285143,-0.33958952507885226,-0.2729170121481979,0.9998971104598373,0.3213265640307196,-2.140591510295823,1.1026986435965265,0.878028058418916,-1.9413773494312514,-0.04730255625233857,1.1716814739573005,0.05140571779473078,-2.0273854041399053,-0.2357113390988382,0.2475662382227972,-0.5098370817203219,0.1598110034266798,1.0248698139757904,0.8658882574321234,-0.34840608398540385,1.1058908645456265,-0.2327188398756857,-0.9331355405006572,-1.2091849909383054,1.0362956006010318,-0.18631095579490262,1.2199020301414036,0.7935867149500547,-0.16574755908769298,0.35099147486036564,-0.4736507682442172,-1.7620806431688887,0.07297319228876023,0.6444133434713424,-1.1745153460857272,0.26773909370518395,-1.341360875567035,0.8924549238570352,0.82133776896137,-0.3942774918243627,1.377178609433526,0.5249996483504163,-0.1847529619743607,-0.9633019964910848,-0.4914067696536072,0.5839413383232406,-0.40765481258331954,0.87166838401571,1.7218251522698744,1.0582386777911632,0.8005219313321247,-0.26730660568420733,-1.8173270636704695,-0.5989508594400444,0.18283932891402033,1.980359013709596,1.3961646753310468,-1.9083805572030457,-0.5084643051305522,0.7971472886354954,1.1833998778123458,0.04011474071706646,1.013382581914015,-1.6119377297691577,-0.026162419242924083,-2.471290172563428,3.0853174240672105,0.3294768668993381,1.0354180059107878,1.042520183437343,0.08898856951506065,-1.2076536973440912,-0.7003549881226342,0,train
0.6282809270488698,8.332171967501576,0.38162140647870046,2.358641801201,2.1801700383789657,0.11456178788159979,0.24491471241321358,-1.415175675232242,-0.08803871707970821,0.2036482074360083,-0.23107809185530312,-0.041915376334756824,0.2829961478755746,0.21827762460991387,-1.2795903034751894,-0.23833681486812108,0.3202554061802049,0.19520355824681107,-2.0732367446767435,1.7971040450175022,-1.0965975288276966,0.22886134538153405,-0.09884199461659267,1.4938680125354176,0.5628669471252421,-1.7403857369982771,-0.5533928854971047,-0.544423273317224,-1.03106093688172,0.2229431168331745,0.5195474128864144,-0.6048629841421157,0.36183799835845937,-1.611542230540639,-1.637927761495699,0.9724991079737472,-0.10113718466187624,0.04018263902935697,0.2168877943675979,0.8884207789142614,0.6623241764875553,0.5945530218272153,0.5628263322549864,0.3246613300958313,-0.03793075172824677,-0.29676788405231713,0.7986463398712325,-0.0772528850418374,-1.2752797820161168,-0.36644569533756083,-0.03518403056587284,0.1131324341913332,0.56647362046957,2.14241555710241,-2.273400443449313,0.2798366882383975,0.9912473710714745,-0.4329837466734126,-0.6006280951225751,-0.6144179603588253,-0.7590206371454171,-1.38480641741153,0.9136133479649953,0.5575746476855076,-0.5966272866633678,-0.7761676795272415,1.954863143765287,-0.0022416290886154494,-0.17894412674108082,0.34241538461313903,0.25069931596036527,0.02965259213199551,2.2021903522856987,0.23760867081178771,-0.08283620743733545,-1.1066597298975185,1.5942548434813593,0.006151405123150559,0.62546207028915,-1.34108273145872,0.8824000022500289,1.317730049242262,-0.33193559934773104,0.11282489121165956,1.8682541365067689,1.0662887872163,0.15251566453537618,-1.9187959798210286,-0.07297872487330351,0.5744422869070004,-0.4240822791218357,0.46565106295878633,0.8326682075565545,0.5240583043691677,0.5509051555149865,-1.2201609363502663,0.9505711976312604,0.6378666958482765,-0.062406259618487676,0.2156988403819431,-0.6743072770254582,0.8925176628818581,-1.4939528705284668,1.2693147330514005,0.30849912922837075,0,train
