A,B,C,D,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,label,split
6.334640558804563,1.8642144043068725,9.506519637391882,5.460194617034956,0.6279340423585082,-1.0751515394399986,-2.0327748498629195,0.3494425688850677,0.5333251735922709,0.466653094509361,-0.1407118157933552,-0.130786110900793,0.267438374363735,-1.1407003294744835,1.0789424724051964,-0.8198728795699051,-0.1864840849899597,-0.9029739577694574,-0.5735195998837602,-1.518848368957492,0.3773803459175268,0.637585390795487,-0.415593070423599,-0.8975591879027144,0,train
6.586437932290821,3.6203979382838662,8.984278304437833,1.823866294259485,-1.1779155318219336,-0.4804026010045596,-1.5168058675507865,1.300057910413131,0.722869889472756,1.544014725455544,0.125129847410706,-0.0612467469842433,-0.0519300271710345,1.1426629812497102,-0.2425574338266187,0.5861119381053871,-0.98323900163615,1.276868579239752,-1.251992319643275,0.2761707374126815,0.1106678720810409,-2.235696477390716,0.4307269306522641,-0.5317251997529923,0,train
7.687772017965342,2.490739292977404,5.055035980020137,5.21301220139538,1.7801146881408845,0.5832375014936945,0.5506271675428032,1.694560301366019,0.2877245070689757,-1.095619853086907,0.441861069859734,0.1549292524912809,-0.2046583680499245,0.4308713698514833,-1.2186276172744537,0.8021040505479906,-1.3494767743602525,1.981527830655135,1.9567058931060743,-0.0936694357934952,-0.7047239902675683,1.3977619809981416,-0.7909274983489671,0.627527500086869,0,train
2.989975639707161,2.551254470092488,1.0653063753709033,5.42132785266411,-0.7836204044837403,-0.2477758239359275,0.1446708443194479,0.2906121513291688,0.176850134390892,-0.0743520833632665,1.6470787794386474,-0.0647257415964011,-1.897919675475155,0.8285888931987284,-0.779472022923256,0.8511605063202382,2.779329072284911,-0.7029097462214337,-0.5776673977531938,-0.5019075730802693,-0.4584699774945476,0.0641973502036682,-0.8057448620749684,-0.857288565806036,0,train
2.7252888978749645,7.752309026590221,8.430614826841987,5.329678474463487,-1.017336713919602,-0.4808699212436528,-0.2758879123875091,0.6533027630283627,0.4159331935845947,0.4782396117005817,1.206609590788441,2.1863665516072395,0.6748786469599728,-0.7390114904902404,-0.3676715295748884,0.3545942700800393,0.3238365702207271,-0.0151081642485523,0.6857953577659519,0.2658732815571544,-1.584378310106829,0.29785184478394,-2.2806642706381037,0.667077325426426,1,train
7.352622898834446,10.682363265463854,5.380753445528915,7.633654257963397,-0.0934817891714449,-0.6111960159214258,-0.912777707314862,-1.8849950246298517,0.0049181688056938,1.6653324590432608,0.125649002778245,0.066556147009164,-0.404608079078551,-0.4896430255178416,0.6369250072583827,-0.1050367026018402,-0.1218345748713841,0.4672473161715781,0.532811778086667,0.9850047910554152,0.3066760304101057,2.227342286556888,-0.9835064019008614,1.4038532621679216,1,train
1.0846696212652602,3.5406309787914814,11.41382212624946,2.4860968374864103,1.3327541907402214,1.0226057960401032,-1.144512590687641,0.5240966440560646,0.9453570148970244,-0.450932792066446,-0.6208113432587667,-0.5031195154851614,0.2981496245182385,-1.1133191799050215,0.6338513875338653,0.1975850607667834,1.7763551153370414,1.5963495272804047,-0.060387289111813,-0.2718784084421087,-1.762392086526142,-1.5621098184562483,1.74058638169556,-0.3364518225482021,0,train
6.41698545436698,4.243308129748118,0.7965842763349518,5.028231848281265,-1.372494484887059,-0.2217802487634028,1.860079630153764,0.4734756775727347,1.1354796339245596,0.3957750145046929,-0.1178679823334865,-0.4041238083366792,-0.3387679982140816,-0.93244522207773,-0.3324105345312468,-0.0968068079865747,0.2572879907785655,-0.616773874242572,-1.5918389262029973,-0.6448041337241797,0.2144124454239362,-0.5813660498913789,-0.0365777746404167,0.5494577925333436,0,train
0.30579117101090975,0.3622155019721025,8.615044474982168,8.651195503245788,-0.3460077852947547,-0.6306335055024931,0.8269967825764762,-0.0565575930624716,0.1664108353953173,-0.6171537228110439,1.9356175728335112,0.444275536111765,-1.241209817072751,0.2623452575626758,0.5952407244928344,-0.7865733576017149,-1.6233170222796367,-0.2586980209420851,1.5793428078958118,-1.02555388734682,1.535666474313483,1.404266691311698,-0.6305391819055849,-1.298912134588075,0,train
6.013910207416128,6.2461016595149355,4.712985776249552,3.1405600965834664,0.0528499751850727,-0.89490942119562,-0.4182606417146756,-1.3478385482274158,-1.4954634694869435,-1.777064201661284,0.6593274404965563,1.655968243291405,-0.5613094219530411,-1.7612679382203,0.540628591912672,1.8440087717157907,0.1541986634159225,-1.4099353564315098,0.7339176904882327,1.99001505237,-0.0658185521914359,0.0711126517615668,0.8362835000916587,-0.8667087173668064,0,train
