A,B,C,D,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,label,split
8.890984661918814,4.011034042222517,4.029929978789496,4.60164511015811,-1.051341208359526,2.232366331845405,0.1784047333375281,1.9209941973462132,-1.9764653944085473,1.2647337261027065,-1.079202091446057,-1.0138149270573482,0.10006332808892927,-0.6881894895729294,-0.37400655275843936,0.05192932056726428,0.9363138267666787,0.8470187602555492,0.6420517446550654,0.4170437129910925,1.4431149538067318,-1.494299930663998,-0.6929251643535334,1.9843437404000668,0,train
2.249098635337586,7.041858110266908,0.33532936780724887,1.0087857028133929,0.7844340530028783,0.00519628999291059,2.1873422715677076,0.22700475453551136,-0.21754605768984783,-0.7864296009454058,-0.9535379805387452,0.28778625264714724,1.7818301423722784,-0.4113433355499819,-0.48655392005579906,-1.7256990492293778,0.8362236336209873,-0.7289125549218215,-0.4923207169953387,1.1833496224712912,-0.7174847497996497,-1.0725724662673946,-0.33815769275250657,-0.1291049678439538,0,train
7.75268622074983,7.778391407313442,1.4198414787454694,4.0257052208772794,-0.5982742733321161,-1.1342186948170399,-2.108529272495584,-0.406968721073039,-1.7572973666768024,0.3660848515738677,0.9346619242708318,0.6637391814167947,0.34306798216310413,1.0878012210385066,0.2898300775219312,0.254556262089969,-0.04820342003164554,1.5684212191265443,1.5719447804801012,1.166711615579941,2.3053889255731095,-1.2524801341263903,-0.8397265356126095,-1.4747666977057885,0,train
5.820874447355353,4.299495985995277,0.5787146149620548,2.3816602250500942,-0.3643749357563472,-0.7801559009047587,1.6780894448080979,1.6226477319304264,0.7274905707373621,-0.00019957276026079667,0.2646626655548182,-1.3653785734419495,0.25303707068986664,0.7304929531988522,-0.18262642506270987,0.3812612147792379,-0.4488183074612294,-0.4025071248982484,1.4444066340657533,-0.7145988941944499,-0.4723255527177117,-0.3539381848434792,-1.4765339371883528,-2.2321671624712267,0,train
3.476589207711961,4.798418498314547,5.410112619181594,6.275538405779945,0.5872050108282493,-0.3864090320381198,1.2743204834591377,0.398828939947216,-0.07284537993418057,0.0641004588183228,-0.16892516509424824,0.2950249044820735,-0.02090611415514618,0.5761070675117503,1.650861111089994,-0.12218147175890501,-0.5322060086676793,-0.18365485249132818,1.312198478642368,-0.5949864506895041,-0.8389749185718851,-1.2427078785651078,-0.7747082518741323,-0.2994838431898671,0,train
3.1631697162143513,2.947375748546529,7.529193489595488,1.786567592800884,-0.09252247798153836,-0.19927110971298267,0.47628543247627797,0.7114132020842996,-0.7728651617240345,-0.5613303820777127,0.36678989001069306,0.47692196461416525,1.2913476126484529,1.2531778550402501,1.3343351363166245,-0.1154564950118091,0.6723491597252863,-0.22380794030890502,-0.24108237224336107,0.30859042685088933,-0.34373557650782044,0.31788484084296015,-0.9049689767779316,0.9592955316627523,0,train
3.0933912060157964,4.989944820076077,8.83648634085892,6.1368216182781286,-0.29118367432560516,0.6091357930614136,0.9659900344385053,-0.1245098551238363,-0.2926984032172598,-0.8960826131552158,1.0390551698853,-0.4648677442196766,0.16002077335284134,-1.2492346613016074,0.37107069207428367,-1.474698088093973,0.5903514278264027,-2.643235596205792,1.5940384471951152,-0.07243695540110572,-0.25809065231692985,-1.4134995686700542,1.2620106547421173,-2.508089163535281,0,train
3.4729771515138097,1.3910802013237666,6.347287757802115,5.27223549045723,2.6837144887283912,1.7824818999946752,-1.5714983103585203,0.8256353499915526,-0.41284657443210354,-1.3148388633619648,0.23213908634273925,0.5746946792369917,-0.08288768185650702,1.0091085347822586,1.0938948361610537,-0.19792602400844306,-0.362769579298158,-0.3124693441520831,-0.6061776668580745,0.1197603988564931,0.4857653937002491,-0.11378371625639755,-0.8340611631447387,0.26507295448598756,0,train
0.5235484364666243,8.424538731153598,9.466217918503968,3.431613658165207,-0.9000161683130344,0.025705498806245054,-0.41095527802693965,-0.3975694647143257,-0.871794259081588,-0.20382251742348204,0.5373122682961791,0.35974251611454955,-0.5952031767521779,0.5307636879674277,-0.1758198437471389,-0.17742896680357131,0.9321475398139719,-0.13088745550103548,-0.5273422235811827,-0.43636705271806353,1.7076788106551277,1.7125032198986543,0.9623265462855711,0.34325140847690744,0,train
0.12601179620670533,7.249033665843464,1.3448562777800355,9.131025613957867,-1.690242281668681,0.38281335261704597,0.5193339637182421,0.8721545316637399,-1.3099656014272714,-2.258615623053878,-0.8090489342391776,-0.7294489273840683,-0.8011264914728905,0.06503122745489989,-0.3872874740959679,-0.7844413010737071,1.7246516107878254,0.09183640125290417,0.9702490728798682,-1.6031536881817472,-0.5631473825905927,1.1525175263200247,0.5437193279262769,1.5359724821473066,0,train
